MorphoJ_ID,TPSDig_ID,Gonadal_Specimen_ID,All_Fish_ID,Tissue_Sample_ID,Species,Location,Location_Code,Sex,Mature,Gonadal_Stage,Gonadal_Stage_Index,Standard_Length,Standard_Length_mm,Weight_g,Habitat_Area,Distance_from_PopHub_km,Pop_Density,Pop_Size,NumFishers_Abner,NumFishersTargetingSiganids_Abner,FishersWithRegisteredGear_FisheriesProfile,NumFishers_FISHR,PopSize_DIV_HabitatArea,NumFishers_Abner_DIV_HabitatArea,NumFishersTargetingSiganids_Abner_DIV_HabitatArea,FishersWithRegisteredGear_FisheriesProfile_DIV_HabitatArea,NumFishers_FISHR_DIV_HabitatArea,B-value,PC1,PC2,Csize,lnCsize,TW_Csize,lnTW_lnCsize,Total_Length_cm,TW_TL
83,84,SFU-SIL-084,SFU-SIL-084,SFU-SIL-084,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,16.8,168,106.22,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
84,85,SFU-SIL-085,SFU-SIL-085,SFU-SIL-085,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,15.05,150.5,79.1,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
85,86,SFU-SIL-086,SFU-SIL-086,SFU-SIL-086,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,16,159.5,93.06,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
86,87,SFU-SIL-087,SFU-SIL-087,SFU-SIL-087,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,15.3,153,77.76,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
87,88,SFU-SIL-088,SFU-SIL-088,SFU-SIL-088,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,15.05,150.5,69.53,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
88,89,SFU-SIL-089,SFU-SIL-089,SFU-SIL-089,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,14.6,146,58.32,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
89,90,SFU-SIL-090,SFU-SIL-090,SFU-SIL-090,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,16.45,164.5,90.06,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
90,91,SFU-SIL-091,SFU-SIL-091,SFU-SIL-091,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,15.7,157,77.12,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
91,92,SFU-SIL-092,SFU-SIL-092,SFU-SIL-092,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,16.2,162,80.11,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
92,93,SFU-SIL-093,SFU-SIL-093,SFU-SIL-093,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,15.2,152,78.14,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
93,94,SFU-SIL-094,SFU-SIL-094,SFU-SIL-094,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,15.82,158.2,82.13,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
94,95,SFU-SIL-095,SFU-SIL-095,SFU-SIL-095,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,14.75,147.5,73.1,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
95,96,SFU-SIL-096,SFU-SIL-096,SFU-SIL-096,Siganus_fuscescens,Dumaguete,DUMA,NA,NA,NA,,16.15,161.5,78.13,12.74,0,3829,131377,,,3,262,26811.63265,0,0,0.235478807,20.56514914,NA,-1.64272,0.4501563,,,,,,
96,97,SFU-BAIS-001,SFU-BAIS-001,SFU-BAIS-001,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,14.7,147,91.31,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,25.06316481,3.221399231,3.643195131,1.401335254,17.6,5.188068182
97,98,SFU-BAIS-002,SFU-BAIS-002,SFU-BAIS-002,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,14.1,141,84.54,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,23.85562712,3.172020127,3.543817968,1.39886401,17.4,4.85862069
98,99,SFU-BAIS-003,SFU-BAIS-003,SFU-BAIS-003,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,15.8,158,104.97,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,26.66432837,3.283326656,3.936720196,1.417365703,19,5.524736842
99,100,SFU-BAIS-004,SFU-BAIS-004,SFU-BAIS-004,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,14.1,141,78.91,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,23.51756754,3.157747697,3.355364022,1.383361935,17.1,4.614619883
100,101,SFU-BAIS-005,SFU-BAIS-005,SFU-BAIS-005,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,13.6,136,72.87,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,22.65897233,3.120555903,3.215944613,1.374331102,16.4,4.443292683
101,102,SFU-BAIS-006,SFU-BAIS-006,SFU-BAIS-006,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,14.2,142,71.78,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,23.42723807,3.153899366,3.063954863,1.355022907,16.8,4.272619048
102,103,SFU-BAIS-007,SFU-BAIS-007,SFU-BAIS-007,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,15.3,153,98.19,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,25.3574615,3.233073026,3.872233031,1.418744439,18.1,5.424861878
103,104,SFU-BAIS-008,SFU-BAIS-008,SFU-BAIS-008,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,14.5,145,67.83,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,22.2891535,3.10410017,3.043184211,1.35852722,16,4.239375
104,105,SFU-BAIS-009,SFU-BAIS-009,SFU-BAIS-009,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,15.9,159,102.93,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,26.31980311,3.270321626,3.910743541,1.41700104,18.5,5.563783784
105,106,SFU-BAIS-010,SFU-BAIS-010,SFU-BAIS-010,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,15.1,151,87.55,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,25.11005003,3.223268166,3.486651755,1.38747688,17.6,4.974431818
106,107,SFU-BAIS-011,SFU-BAIS-011,SFU-BAIS-011,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,15.1,151,82.55,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,24.97035886,3.217689476,3.305919649,1.371606615,17.5,4.717142857
107,108,SFU-BAIS-012,SFU-BAIS-012,SFU-BAIS-012,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,14.9,149,84.12,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,24.50361113,3.1988205,3.432963393,1.385587078,17.5,4.806857143
108,109,SFU-BAIS-013,SFU-BAIS-013,SFU-BAIS-013,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,14.6,146,89.9,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,24.32302629,3.191423486,3.696086125,1.409621118,17.3,5.196531792
109,110,SFU-BAIS-014,SFU-BAIS-014,SFU-BAIS-014,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,14.8,148,82.83,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,24.18777171,3.185847204,3.424457656,1.386378577,17.9,4.627374302
110,111,SFU-BAIS-015,SFU-BAIS-015,SFU-BAIS-015,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,15.7,157,95.63,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,26.20211097,3.265839979,3.649705938,1.396420709,18.1,5.283425414
111,112,SFU-BAIS-016,SFU-BAIS-016,SFU-BAIS-016,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,13.7,137,64.23,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,22.52397046,3.114580096,2.851628673,1.336446732,16.3,3.940490798
112,113,SFU-BAIS-017,SFU-BAIS-017,SFU-BAIS-017,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,15.7,157,84.63,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,25.49747567,3.238579454,3.319152104,1.370443084,18.4,4.599456522
113,114,SFU-BAIS-018,SFU-BAIS-018,SFU-BAIS-018,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,14.9,149,82.37,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,24.96093964,3.217312189,3.299955899,1.371088982,18,4.576111111
114,115,SFU-BAIS-019,SFU-BAIS-019,SFU-BAIS-019,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,16.6,166,107.81,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,27.16431949,3.301904329,3.968809159,1.417476084,19.1,5.644502618
115,116,SFU-BAIS-020,SFU-BAIS-020,SFU-BAIS-020,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,17.9,179,115.83,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,28.60909017,3.353724505,4.048713165,1.416968982,21,5.515714286
116,117,SFU-BAIS-021,SFU-BAIS-021,SFU-BAIS-021,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,15.5,155,88.05,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,25.38457556,3.234141728,3.468641805,1.384572852,18.5,4.759459459
117,118,SFU-BAIS-022,SFU-BAIS-022,SFU-BAIS-022,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,15.7,157,101.19,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,26.01153629,3.258540143,3.890196983,1.416892146,18.8,5.382446809
118,119,SFU-BAIS-023,SFU-BAIS-023,SFU-BAIS-023,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,14.6,146,78.35,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,24.14675954,3.184150191,3.244741799,1.369654604,17.2,4.555232558
119,120,SFU-BAIS-024,SFU-BAIS-024,SFU-BAIS-024,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,15,150,80.26,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,24.62818967,3.203891708,3.25886722,1.368732705,17.9,4.483798883
120,121,SFU-BAIS-025,SFU-BAIS-025,SFU-BAIS-025,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,13.4,134,64.19,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,21.86946168,3.08509122,2.935143121,1.349019247,15.9,4.037106918
121,122,SFU-BAIS-026,SFU-BAIS-026,SFU-BAIS-026,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,14.4,144,72.83,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,23.75331368,3.167722044,3.066098523,1.353694516,16.9,4.309467456
122,123,SFU-BAIS-027,SFU-BAIS-027,SFU-BAIS-027,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,20.4,204,186.94,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,33.69546635,3.517363299,5.54792737,1.487133192,23.8,7.854621849
123,124,SFU-BAIS-028,SFU-BAIS-028,SFU-BAIS-028,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,15.4,154,85.81,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,25.39487427,3.234547353,3.379028346,1.37643233,18,4.767222222
124,125,SFU-BAIS-029,SFU-BAIS-029,SFU-BAIS-029,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,14.3,143,75.04,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,23.80459885,3.169878791,3.152332055,1.362203917,17,4.414117647
125,126,SFU-BAIS-030,SFU-BAIS-030,SFU-BAIS-030,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,14.3,143,79.14,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,23.60528067,3.161470444,3.352639653,1.382653583,17.1,4.628070175
126,127,SFU-BAIS-031,SFU-BAIS-031,SFU-BAIS-031,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2,2,14.2,142,80.87,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,23.62528781,3.162317656,3.423027082,1.389121336,17.1,4.729239766
127,128,SFU-BAIS-032,SFU-BAIS-032,SFU-BAIS-032,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,15.8,158,99.96,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,26.25026337,3.267676022,3.807961794,1.409188082,18.5,5.403243243
128,129,SFU-BAIS-033,SFU-BAIS-033,SFU-BAIS-033,Siganus_fuscescens,Bais City,BAIS,F,N,Stage 2b,2.5,14.9,149,91.78,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,2.558,1.819953,0.1656127,24.82093512,3.211687455,3.697685021,1.407171299,17.8,5.156179775
129,130,SFU-BAIS-034,SFU-BAIS-034,SFU-BAIS-034,Siganus_fuscescens,Bais City,BAIS,M,NA,NA,,13.9,139,72.12,55.17,47.2,302,76291,853,179,623,2222,2061.918919,15.46130143,3.244516948,11.29236904,40.27551205,1.823,1.819953,0.1656127,23.1460395,3.141823686,3.115867835,1.361735039,16.6,4.344578313
130,131,SFU-KAL-001,SFU-KAL-001,SFU-KAL-001,Siganus_fuscescens,Kalibo,KAL,F,N,Stage 2b,2.5,15.1,151,75.5,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,25.4260858,3.235775647,2.96939138,1.336351196,18.7,4.037433155
131,132,SFU-KAL-002,SFU-KAL-002,SFU-KAL-002,Siganus_fuscescens,Kalibo,KAL,F,Y,Stage 4,4,16.1,161,80.37,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,26.74477123,3.286338986,3.005073377,1.334810861,19.8,4.059090909
132,133,SFU-KAL-003,SFU-KAL-003,SFU-KAL-003,Siganus_fuscescens,Kalibo,KAL,M,N,Stage 2b,2.5,12.3,123,42.23,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,20.96290068,3.042754241,2.014511286,1.230178507,15.9,2.655974843
133,134,SFU-KAL-004,SFU-KAL-004,SFU-KAL-004,Siganus_fuscescens,Kalibo,KAL,F,N,Stage 2b,2.5,13.5,135,70.04,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,23.41435424,3.153349263,2.991327426,1.347477286,16.2,4.32345679
134,135,SFU-KAL-005,SFU-KAL-005,SFU-KAL-005,Siganus_fuscescens,Kalibo,KAL,U,N,Stage 1,1,11,110,31.63,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,18.51315256,2.918481429,1.708515062,1.183528531,13.1,2.414503817
135,136,SFU-KAL-006,SFU-KAL-006,SFU-KAL-006,Siganus_fuscescens,Kalibo,KAL,M,Y,Stage 3,3,11.5,115,37.95,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,19.44370268,2.967523248,1.951788742,1.225355018,13.8,2.75
136,137,SFU-KAL-007,SFU-KAL-007,SFU-KAL-007,Siganus_fuscescens,Kalibo,KAL,M,Y,Stage 3,3,11.8,118,42.22,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,19.92907205,2.992179573,2.11851309,1.250892185,14.3,2.952447552
137,138,SFU-KAL-008,SFU-KAL-008,SFU-KAL-008,Siganus_fuscescens,Kalibo,KAL,F,N,Stage 2,2,14.1,141,69.58,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,24.22175455,3.187251178,2.872624271,1.331077136,17.1,4.069005848
138,139,SFU-KAL-009,SFU-KAL-009,SFU-KAL-009,Siganus_fuscescens,Kalibo,KAL,M,Y,Stage 3,3,12.1,121,46.46,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,20.82565286,3.036185537,2.230902451,1.264281013,14.8,3.139189189
139,140,SFU-KAL-010,SFU-KAL-010,SFU-KAL-010,Siganus_fuscescens,Kalibo,KAL,M,Y,Stage 3,3,10.3,103,27.47,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,17.89715955,2.884642016,1.534880433,1.148528823,12.4,2.215322581
140,141,SFU-KAL-011,SFU-KAL-011,SFU-KAL-011,Siganus_fuscescens,Kalibo,KAL,U,N,Stage 1,1,11.5,115,39.72,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,19.82637658,2.987013202,2.003391787,1.232620879,14.1,2.817021277
141,142,SFU-KAL-012,SFU-KAL-012,SFU-KAL-012,Siganus_fuscescens,Kalibo,KAL,M,Y,Stage 4,4,12,120,43.81,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,20.19666969,3.005517724,2.169169505,1.257640929,14.3,3.063636364
142,143,SFU-KAL-013,SFU-KAL-013,SFU-KAL-013,Siganus_fuscescens,Kalibo,KAL,U,N,Stage 1,1,11.4,114,37.51,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,19.55131301,2.973042446,1.918541224,1.219157691,13.5,2.778518519
143,144,SFU-KAL-014,SFU-KAL-014,SFU-KAL-014,Siganus_fuscescens,Kalibo,KAL,U,N,Stage 1,1,11.3,113,41.94,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,19.37346911,2.963904558,2.164816211,1.260580411,13.6,3.083823529
144,145,SFU-KAL-015,SFU-KAL-015,SFU-KAL-015,Siganus_fuscescens,Kalibo,KAL,F,N,Stage 2,2,11.3,113,41.48,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,19.66916857,2.979052363,2.10888426,1.250468582,13.1,3.166412214
145,146,SFU-KAL-016,SFU-KAL-016,SFU-KAL-016,Siganus_fuscescens,Kalibo,KAL,M,N,Stage 2,2,11.4,114,40.39,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,19.56928858,2.973961428,2.063948305,1.243655077,13.4,3.014179104
146,147,SFU-KAL-017,SFU-KAL-017,SFU-KAL-017,Siganus_fuscescens,Kalibo,KAL,M,N,Stage 2b,2.5,10.7,107,36.46,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,18.69779045,2.928405359,1.949963024,1.228045755,13.1,2.783206107
147,148,SFU-KAL-018,SFU-KAL-018,SFU-KAL-018,Siganus_fuscescens,Kalibo,KAL,M,Y,Stage 3,3,12.9,129,45.62,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,21.44112073,3.065310608,2.127687287,1.246316183,14.7,3.103401361
148,149,SFU-KAL-019,SFU-KAL-019,SFU-KAL-019,Siganus_fuscescens,Kalibo,KAL,M,N,Stage 2b,2.5,10,100,28.67,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,17.5167636,2.863158342,1.63671787,1.172080227,12.4,2.312096774
149,150,SFU-KAL-020,SFU-KAL-020,SFU-KAL-020,Siganus_fuscescens,Kalibo,KAL,M,N,Stage 2b,2.5,10.5,105,30.93,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,18.12138748,2.897092869,1.706822948,1.184541449,12.8,2.41640625
150,151,SFU-KAL-021,SFU-KAL-021,SFU-KAL-021,Siganus_fuscescens,Kalibo,KAL,U,N,Stage 1,1,9.5,95,25.22,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,15.80325979,2.760216235,1.595873278,1.169342202,11.1,2.272072072
151,152,SFU-KAL-022,SFU-KAL-022,SFU-KAL-022,Siganus_fuscescens,Kalibo,KAL,F,N,Stage 2b,2.5,11.3,113,37.67,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,19.02990696,2.946011792,1.979515721,1.231788695,13.4,2.81119403
152,153,SFU-KAL-023,SFU-KAL-023,SFU-KAL-023,Siganus_fuscescens,Kalibo,KAL,U,N,Stage 1,1,11.7,117,30.87,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,18.37977157,2.911250689,1.679563855,1.178113878,12.9,2.393023256
153,154,SFU-KAL-024,SFU-KAL-024,SFU-KAL-024,Siganus_fuscescens,Kalibo,KAL,M,N,Stage 2,2,10.4,104,28.27,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.822,-0.1444135,-0.7424272,17.42596862,2.857961543,1.622291456,1.16929536,12.3,2.298373984
154,155,SFU-KAL-025,SFU-KAL-025,SFU-KAL-025,Siganus_fuscescens,Kalibo,KAL,U,N,Stage 1,1,9.5,95,22.56,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,16.28407494,2.790187633,1.385402615,1.116834721,11.4,1.978947368
155,156,SFU-KAL-026,SFU-KAL-026,SFU-KAL-026,Siganus_fuscescens,Kalibo,KAL,F,N,Stage 2,2,11.3,113,40.86,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,19.51683061,2.971277202,2.093577631,1.248672318,13.8,2.960869565
156,157,SFU-KAL-027,SFU-KAL-027,SFU-KAL-027,Siganus_fuscescens,Kalibo,KAL,F,N,Stage 2,2,11.6,116,38.92,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,19.94189706,2.992822898,1.951669888,1.223429645,13.8,2.820289855
157,158,SFU-KAL-028,SFU-KAL-028,SFU-KAL-028,Siganus_fuscescens,Kalibo,KAL,F,N,Stage 2,2,10.2,102,27.33,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,17.56147367,2.865707507,1.556247529,1.154334485,12.5,2.1864
158,159,SFU-KAL-029,SFU-KAL-029,SFU-KAL-029,Siganus_fuscescens,Kalibo,KAL,NA,NA,NA,,11.1,111,37.79,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,,,,,,
159,160,SFU-KAL-030,SFU-KAL-030,SFU-KAL-030,Siganus_fuscescens,Kalibo,KAL,U,N,Stage 1,1,10.3,103,33.75,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,18.01790255,2.89136585,1.873137004,1.217065083,12.4,2.721774194
160,161,SFU-KAL-031,SFU-KAL-031,SFU-KAL-031,Siganus_fuscescens,Kalibo,KAL,F,N,Stage 2,2,11.8,118,46.11,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,2.767,-0.1444135,-0.7424272,20.56090441,3.023391428,2.242605631,1.267129956,14.2,3.247183099
161,162,SFU-KAL-032,SFU-KAL-032,SFU-KAL-032,Siganus_fuscescens,Kalibo,KAL,U,N,Stage 1,1,11.3,113,35.82,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,19.35456815,2.962928472,1.850725871,1.207759968,13.9,2.576978417
162,163,SFU-KAL-033,SFU-KAL-033,SFU-KAL-033,Siganus_fuscescens,Kalibo,KAL,NA,NA,NA,,11.5,115,40.67,17.04,0,2006,80605,694,,,687,3766.588785,40.72769953,0,0,40.31690141,NA,-0.1444135,-0.7424272,,,,,,
